Sherwood number,Power number,LCOW,Energy Consumption,Volumetric Recovery,Average membrane area,Average cp (TDS),Average pressure drop,Average K (TDS),Average f,Average Re,Average Sh (TDS),Average Pn,Average telescoping potential,Inlet velocity,Outlet velocity,Channel height,Spacer porosity,Length,Number of pressure vessels,Operating pressure,Outlet bulk concentration,Outlet interface concentration
105.25381684870872,193069.77288832495,0.743405379657648,4.231111252653549,0.5,49052.76,1.0630739795120863,-23379.617220670792,0.00020531204867247336,0.2907289269692457,218.3838026350237,105.25381684870871,193069.77288832574,0.03896602870111798,0.24999999999999997,0.12515389621529874,0.0007112,0.85,6.0,200.0,9055497.395946547,69.83454034777782,73.37394528821169
105.25381684870872,268269.57952797273,0.7440602016901183,4.236294174848056,0.5,49052.76000000001,1.0630744280265052,-32488.850489488013,0.00020531211981557662,0.4040267438606306,218.3698677684829,105.25381684870874,268269.57952797273,0.05414808414914669,0.24999999999999997,0.12515389616383277,0.0007112,0.85,6.0,200.0,9062184.893058155,69.8345345555445,73.3715853036331
105.25381684870872,372759.3720314938,0.7449703505416765,4.243497875098358,0.5,49052.76000000001,1.0630750528536836,-45148.86313789016,0.00020531221895769223,0.56150968935826,218.3505068651113,105.25381684870874,372759.37203149375,0.07524810522981695,0.24999999999999994,0.12515389609228647,0.0007112,0.85,6.0,200.0,9071480.182858644,69.83452650336768,73.36830649691284
105.25381684870872,517947.46792312124,0.7462355327225636,4.253511351592444,0.5,49052.76000000001,1.0630759241711847,-62745.25414055099,0.00020531235727390661,0.7804400933004048,218.32360793479094,105.25381684870871,517947.4679231212,0.10457542356758498,0.24999999999999994,0.12515389599280635,0.0007112,0.85,6.0,200.0,9084401.825549271,69.83451530738158,73.36375134601359
105.25381684870872,719685.6730011514,0.7479945307235621,4.267432700931458,0.5,49052.76000000001,1.0630771408877957,-87205.721927824,0.00020531255054377228,1.0848529648178906,218.2862377079945,105.25381684870871,719685.6730011525,0.14534286987970665,0.24999999999999994,0.12515389585445014,0.0007112,0.85,6.0,200.0,9102367.754256895,69.83449973607631,73.3574234065344
105.25381684870872,1000000.0,0.7504406482599668,4.286791183329198,0.5,49052.76000000001,1.063078843129867,-121213.47027880064,0.00020531282118062288,1.5082400911255625,218.23432299573142,105.25381684870871,1000000.0000000021,0.20202245046466774,0.24999999999999994,0.12515389566195542,0.0007112,0.85,6.0,200.0,9127353.307620922,69.83447807173563,73.3486335107104
105.25381684870872,1389495.494373136,0.7538433832180766,4.313718404451992,0.5,49052.76,1.0630812307886421,-168505.86085826115,0.00020531320127342804,2.097323387107791,218.16220910842316,105.25381684870874,1389495.4943731362,0.2808431014304352,0.24999999999999994,0.1251538953940027,0.0007112,0.85,6.0,200.0,9162113.145629218,69.83444791495054,73.3364252996
105.25381684870872,1930697.7288832497,0.7585789547613464,4.35118923546562,0.5,49052.76,1.0630845915899525,-234293.53169145988,0.00020531373724666673,2.9173839488837032,218.0620485516033,105.25381684870874,1930697.72888325,0.3904892194857665,0.24999999999999994,0.12515389502075144,0.0007112,0.85,6.0,200.0,9210494.139402518,69.83440590726386,73.31947230929073
105.25381684870872,2682695.7952797273,0.7651735271031175,4.403362558486995,0.5,49052.76,1.0630893444963996,-325850.8588040139,0.00020531449718341706,4.059836664855376,217.92295604861016,105.25381684870874,2682695.7952797273,0.5430847646733564,0.24999999999999994,0.1251538945003164,0.0007112,0.85,6.0,200.0,9277879.000323188,69.83434733465539,73.29593605714389
105.25381684870872,3727593.720314938,0.774364852422936,4.476066490435707,0.5,49052.76000000001,1.0630961084061892,-453352.31011699996,0.0002053155826702427,5.653093741432696,217.7298431131522,105.25381684870871,3727593.7203149414,0.7555871835283332,0.24999999999999994,0.12515389377368055,0.0007112,0.85,6.0,200.0,9371820.117120413,69.83426555491073,73.26327096183257
105.25381684870872,5179474.6792312125,0.7871910533678611,4.577495843406888,0.5,49052.76000000001,1.0631058135331997,-631066.0206937562,0.00020531714856518652,7.878342458092342,217.46181573974445,105.25381684870874,5179474.679231213,1.0517767011562602,0.24999999999999997,0.12515389275724934,0.0007112,0.85,6.0,200.0,9502954.686794776,69.8341511596072,73.21795739160258
105.25381684870872,7196856.730011513,0.8051202269127152,4.719227597552651,0.5,49052.76000000001,1.0631198861507243,-879075.0581595773,0.000205319437089943,10.992867784686956,217.0899817799076,105.25381684870871,7196856.730011513,1.4651250969326288,0.24999999999999997,0.12515389133176738,0.0007112,0.85,6.0,200.0,9686344.89947988,69.8339907266206,73.1551387823107
105.25381684870872,,,,,,,,,,,,,,,,,,,,,,
130.3672689737678,100000.0,0.7382109438328442,4.1977222726524595,0.5,49052.76,1.0506107376255673,-12108.164794452608,0.00025429923246286595,0.15055671147754515,218.39992864896504,130.3672689737678,100000.0,0.020180274657421015,0.24999999999999997,0.12515390423474684,0.0007112,0.85,6.0,200.0,8990064.421772942,69.83544288411042,72.68160443518195
130.3672689737678,138949.5494373139,0.7385501777110354,4.2004070332782995,0.5,49052.76,1.0506108930109197,-16825.050303080054,0.00025429927860637586,0.20921424024074767,218.39260658985012,130.3672689737678,138949.54943731392,0.02804175050513342,0.25,0.12515390420777306,0.0007112,0.85,6.0,200.0,8993529.360103602,69.83543984842395,72.68061209209513
130.3672689737678,193069.77288832495,0.7390216165760052,4.20413805257319,0.5,49052.76,1.0506111091997603,-23379.895605771468,0.00025429934282139555,0.29073386047291544,218.38243303127442,130.3672689737678,193069.77288832565,0.03896649267628578,0.24999999999999997,0.125153904170284,0.0007112,0.85,6.0,200.0,8998344.699927272,69.835435629336,72.67923331277231
130.3672689737678,268269.57952797273,0.7396768234657636,4.209323361985293,0.5,49052.76000000001,1.0506114101366817,-32489.280297064353,0.0002542994322387662,0.4040344700301379,218.3682977085128,130.3672689737678,268269.5795279727,0.05414880049510725,0.24999999999999997,0.12515390411817578,0.0007112,0.85,6.0,200.0,9005037.183784273,69.83542976497156,72.6773176536643
130.3672689737678,372759.3720314938,0.7405875100512938,4.216530402658107,0.5,49052.76000000001,1.0506118293360558,-45149.54345282859,0.00025429955685261256,0.5615221099056548,218.34865826922885,130.3672689737678,372759.3720314938,0.07524923908804766,0.24999999999999994,0.12515390404573795,0.0007112,0.85,6.0,200.0,9014339.433307065,69.83542161267697,72.67465614084745
130.3672689737678,517947.46792312124,0.7418534451722935,4.226548565930613,0.5,49052.76000000001,1.050612413835532,-62746.36012517974,0.00025429973071575926,0.7804606137220612,218.32137230894378,130.3672689737678,517947.4679231213,0.10457726687529956,0.24999999999999994,0.12515390394502104,0.0007112,0.85,6.0,200.0,9027270.80585611,69.83541027778593,72.67095853487704
130.3672689737678,719685.6730011514,0.7436135005421496,4.24047651523483,0.5,49052.76000000001,1.0506132298990252,-87207.56960586942,0.00025429997367584474,1.084887799617496,218.2834642950651,130.3672689737678,719685.673001152,0.14534594934311568,0.24999999999999994,0.1251539038049498,0.0007112,0.85,6.0,200.0,9045250.369176768,69.83539451387522,72.66582179840827
130.3672689737678,1000000.0,0.7460611089427563,4.25984433837902,0.5,49052.76000000001,1.0506143713443292,-121216.63971773484,0.0002543003139334072,1.508300762861274,218.23080230960528,130.3672689737678,1000000.000000001,0.20202773286289138,0.24999999999999994,0.12515390361007886,0.0007112,0.85,6.0,200.0,9070255.090972513,69.83537258268626,72.65868639432489
130.3672689737678,1389495.494373136,0.7494659575407729,4.286784869007312,0.5,49052.76000000001,1.0506159718892953,-168511.4321256684,0.00025430079187987255,2.097431549153129,218.157650050498,130.3672689737678,1389495.4943731378,0.28085238687611397,0.24999999999999994,0.12515390333883789,0.0007112,0.85,6.0,200.0,9105041.997408831,69.83534205661418,72.64877577950854
130.3672689737678,1930697.7288832497,0.7542045480018205,4.324274837493359,0.5,49052.76,1.050618223793033,-234303.53987995788,0.0002543014659835554,2.917580767070228,218.0560466065815,130.3672689737678,1930697.7288832488,0.39050589979992983,0.24999999999999994,0.1251539029610431,0.0007112,0.85,6.0,200.0,9153461.448751733,69.83529953869318,72.63501275302488
130.3672689737678,2682695.7952797273,0.7608034755362585,4.376476010744352,0.5,49052.76,1.050621406600124,-325869.1774121871,0.0002543024220515574,4.060201228864868,217.9149490787037,130.3672689737678,2682695.795279727,0.5431152956869786,0.24999999999999994,0.12515390243434432,0.0007112,0.85,6.0,200.0,9220901.402130714,69.83524026268488,72.61590404043922
130.3672689737678,3727593.720314938,0.7700011676741721,4.449221112804369,0.5,49052.76000000001,1.0506259324947098,-453386.3786627218,0.00025430378823232863,5.653779578492093,217.7190499097488,130.3672689737678,3727593.7203149386,0.7556439644378696,0.24999999999999994,0.12515390169910035,0.0007112,0.85,6.0,200.0,9314922.32694225,69.83515751629929,72.58938151651512
130.3672689737678,5179474.6792312125,0.7828368392158837,4.55071255918068,0.5,49052.76000000001,1.0506324195726175,-631130.2529542268,0.00025430576009309797,7.879650910539386,217.4471506006517,130.3672689737678,5179474.679231213,1.0518837549237112,0.24999999999999994,0.12515390067089166,0.0007112,0.85,6.0,200.0,9446174.242798507,69.83504179851114,72.55258469358675
130.3672689737678,7196856.730011513,0.8007804183567518,4.692540341978321,0.5,49052.76,1.0506418128997703,-879197.6401912139,0.00025430864394187104,10.995398019643144,217.06993575630517,130.3672689737678,7196856.730011514,1.46532940031869,0.24999999999999997,0.12515389922939768,0.0007112,0.85,6.0,200.0,9629740.417561352,69.83487956766805,72.50156458644942
130.3672689737678,,,,,,,,,,,,,,,,,,,,,,
161.47276486997293,100000.0,0.7347146445600661,4.176209599040338,0.5,49052.76,1.040659133466212,-12108.230431074202,0.00031497481269972553,0.15055775107390645,218.39945628617608,161.47276486997293,100000.0,0.02018038405179034,0.24999999999999997,0.12515391059149142,0.0007112,0.85,6.0,200.0,8944481.941503687,69.83615827707749,72.12516363397872
161.47276486997293,138949.5494373139,0.7350540396182083,4.178895355829026,0.5,49052.76,1.0406592382207114,-16825.150820554274,0.00031497487051891735,0.20921587314658727,218.39205015062976,161.47276486997293,138949.54943731386,0.02804191803425712,0.24999999999999997,0.12515391056424358,0.0007112,0.85,6.0,200.0,8947948.974099973,69.83615521061564,72.12435884497279
161.47276486997293,193069.77288832495,0.7355257030943205,4.182627764400994,0.5,49052.76,1.0406593839573324,-23380.053270797795,0.0003149749509837451,0.29073649348684316,218.38175976711696,161.47276486997293,193069.77288832556,0.03896675545132965,0.24999999999999997,0.125153910526374,0.0007112,0.85,6.0,200.0,8952767.230638271,69.83615094878772,72.12324065249814
161.47276486997293,268269.57952797273,0.7361812233413452,4.187815014091996,0.5,49052.76000000001,1.0406595868064974,-32489.534146277776,0.00031497506303134365,0.40403883255403755,218.36746211448207,161.47276486997293,268269.57952797273,0.054149223577129625,0.24999999999999997,0.12515391047373736,0.0007112,0.85,6.0,200.0,8959463.780291678,69.83614502507953,72.12168704152913
161.47276486997293,372759.3720314938,0.7370923477746095,4.195024769891248,0.5,49052.76000000001,1.040659869337565,-45149.963390941906,0.00031497521918870457,0.5615295334352681,218.34759711442865,161.47276486997293,372759.3720314939,0.07524993898490318,0.24999999999999994,0.1251539104005661,0.0007112,0.85,6.0,200.0,8968771.70443402,69.83613679041032,72.11952852323567
161.47276486997293,517947.46792312124,0.7383588960043741,4.205046742819812,0.5,49052.76000000001,1.0406602632118063,-62747.07360742657,0.00031497543707260174,0.7804735651620139,218.31999773049446,161.47276486997293,517947.4679231212,0.10457845601237763,0.24999999999999994,0.1251539102988314,0.0007112,0.85,6.0,200.0,8981711.010650368,69.83612534122105,72.11652969122035
161.47276486997293,719685.6730011514,0.7401198124335256,4.21898005730111,0.5,49052.76000000001,1.0406608130030859,-87208.81249435675,0.0003149757415689816,1.0849109052313748,218.28165420052406,161.47276486997293,719685.6730011518,0.14534802082392792,0.24999999999999994,0.12515391015734872,0.0007112,0.85,6.0,200.0,8999701.692347836,69.83610941880386,72.11236363792132
161.47276486997293,1000000.0,0.7425686350191868,4.238355474370448,0.5,49052.76000000001,1.0406615817651461,-121218.8537866828,0.00031497616804612944,1.508342785448472,218.22838703794469,161.47276486997293,1000000.0000000003,0.20203142297780463,0.24999999999999994,0.12515390996052206,0.0007112,0.85,6.0,200.0,9024722.046619141,69.83608726796999,72.10657649133367
161.47276486997293,1389495.494373136,0.7459752052180584,4.265306826907589,0.5,49052.76000000001,1.0406626592636363,-168515.45299528545,0.00031497676717909544,2.0975092278982923,218.15439383146355,161.47276486997293,1389495.4943731367,0.2808590883254758,0.24999999999999994,0.12515390968657378,0.0007112,0.85,6.0,200.0,9059531.031183355,69.83605643785818,72.09853830362795
161.47276486997293,1930697.7288832497,0.7507162550635422,4.30281235874792,0.5,49052.76,1.04066417436542,-234310.96112137087,0.0003149776123551533,2.917726322786449,218.0516217870013,161.47276486997293,1930697.7288832506,0.3905182685356181,0.24999999999999994,0.12515390930503692,0.0007112,0.85,6.0,200.0,9107981.855776843,69.83601349970503,72.08737513053445
161.47276486997293,2682695.7952797273,0.7573187313914549,4.355036186210217,0.5,49052.76,1.040666314069733,-325883.05990948563,0.000314978811338779,4.060477146834932,217.90890028852675,161.47276486997293,2682695.7952797273,0.543138433182476,0.24999999999999994,0.12515390877317686,0.0007112,0.85,6.0,200.0,9175466.763836678,69.83595364408536,72.0718752766486
161.47276486997293,3727593.720314938,0.7665216130233142,4.427814787495749,0.5,49052.76,1.0406693534051383,-453412.6416985929,0.00031498052518886974,5.654308011184748,217.71074423149815,161.47276486997293,3727593.7203149386,0.7556877361643215,0.24999999999999994,0.12515390803083498,0.0007112,0.85,6.0,200.0,9269552.831713961,69.83587010061771,72.05036023285338
161.47276486997293,5179474.6792312125,0.7793650068735807,4.5293567777323425,0.5,49052.76,1.040673703492889,-631180.4246528484,0.0003149829999200246,7.880672909689446,217.43570826006498,161.47276486997293,5179474.679231215,1.051967374421414,0.24999999999999994,0.12515390699290527,0.0007112,0.85,6.0,200.0,9400900.570910538,69.83575329124373,72.02050770823868
161.47276486997293,7196856.730011513,0.7973203380593906,4.671262766247162,0.5,49052.76000000001,1.0406799905237996,-879294.3541400259,0.0003149866212729007,10.997394898168189,217.0541336995013,161.47276486997293,7196856.7300115125,1.4654905902333764,0.24999999999999997,0.12515390553817674,0.0007112,0.85,6.0,200.0,9584610.510158533,69.83558957434268,71.97911037759616
161.47276486997293,,,,,,,,,,,,,,,,,,,,,,
200.00000000000003,100000.0,0.7319197255879465,4.1590125047341,0.5,49052.76000000001,1.0326957490782718,-12108.260531845819,0.0003901275206724315,0.15055812988439476,218.39936002116053,200.00000000000003,99999.99999999999,0.02018043421974303,0.24999999999999994,0.1251539156808171,0.0007112,0.85,6.0,200.0,8908043.606250664,69.83673102291412,71.67905272679391
200.00000000000003,138949.5494373139,0.7322592516201177,4.161699069848341,0.5,49052.76000000001,1.0326958201042156,-16825.200175730675,0.00039012759295097346,0.20921655167415884,218.39188585395615,200.00000000000003,138949.5494373139,0.02804200029288446,0.24999999999999997,0.12515391565334466,0.0007112,0.85,6.0,200.0,8911512.342482656,69.83672793123414,71.67840044444962
200.00000000000003,193069.77288832495,0.732731097617126,4.165432605753837,0.5,49052.76000000001,1.0326959189091425,-23380.13639707973,0.00039012769353986387,0.2907377304008365,218.38150093953072,200.00000000000003,193069.77288832545,0.03896689399513288,0.24999999999999994,0.12515391561516329,0.0007112,0.85,6.0,200.0,8916332.971740097,69.83672363438312,71.67749414539756
200.00000000000003,268269.57952797273,0.7333868725066686,4.170621429928608,0.5,49052.76,1.032696056419498,-32489.677760223603,0.0003901278336132371,0.40404111988260505,218.36707193424616,200.00000000000003,268269.5795279727,0.05414946293370601,0.24999999999999994,0.12515391556209357,0.0007112,0.85,6.0,200.0,8923032.828957811,69.83671766204392,71.67623493254992
200.00000000000003,372759.3720314938,0.7342983527578877,4.1778333890526635,0.5,49052.76,1.0326962479166437,-45150.21727770965,0.0003901280288349406,0.5615338117423183,218.34702441570388,200.00000000000003,372759.37203149375,0.07525036212951608,0.24999999999999994,0.1251539154883212,0.0007112,0.85,6.0,200.0,8932345.369608404,69.83670935986672,71.67448542729929
200.00000000000003,517947.46792312124,0.7355653992533706,4.187858453657934,0.5,49052.76,1.0326965148250618,-62747.531457921155,0.00039012830123563204,0.7804816396708136,218.319171414339,200.00000000000003,517947.4679231212,0.10457921909653527,0.24999999999999994,0.1251539153857524,0.0007112,0.85,6.0,200.0,8945291.130440986,69.83669781699994,71.67205481698505
200.00000000000003,719685.6730011514,0.7373270154959056,4.201796122450952,0.5,49052.76,1.0326968872822322,-87209.65200214587,0.0003901286819412396,1.0849262526637753,218.2804754671246,200.00000000000003,719685.6730011515,0.14534942000357645,0.24999999999999994,0.12515391524311292,0.0007112,0.85,6.0,200.0,8963290.858308304,69.83668176465882,71.66867811187757
200.00000000000003,1000000.0,0.7397768249725276,4.221177703180933,0.5,49052.76000000001,1.0326974078731845,-121220.41406940931,0.00039012921519761463,1.5083721232640905,218.2267185897466,200.00000000000003,1000000.0,0.2020340234490155,0.24999999999999994,0.1251539150446829,0.0007112,0.85,6.0,200.0,8988323.932604086,69.83665943376035,71.66398738762469
200.00000000000003,1389495.494373136,0.7431847946440115,4.24813784040317,0.5,49052.76000000001,1.0326981371337332,-168518.38459844852,0.00039012996441702087,2.097565578155285,218.1520448641228,200.00000000000003,1389495.494373136,0.2808639743307475,0.24999999999999994,0.12515391476851473,0.0007112,0.85,6.0,200.0,9023150.88404515,69.83662835434515,71.65747195227692
200.00000000000003,1930697.7288832497,0.747927843994451,4.285656007740297,0.5,49052.76000000001,1.0326991617982744,-234316.51776320842,0.00039013102146618554,2.917835024453867,218.04832712140845,200.00000000000003,1930697.72888325,0.39052752960534737,0.24999999999999994,0.12515391438390872,0.0007112,0.85,6.0,200.0,9071627.243743494,69.83658507151354,71.64842324211409
200.00000000000003,2682695.7952797273,0.7545332060954053,4.337898231327292,0.5,49052.76000000001,1.032700607406107,-325893.6685243631,0.0003901325213090383,4.060687733854596,217.90429135047285,200.00000000000003,2682695.7952797264,0.5431561142072718,0.24999999999999994,0.12515391384781369,0.0007112,0.85,6.0,200.0,9139148.748655332,69.83652474029597,71.63585872822553
200.00000000000003,3727593.720314938,0.7637403087584471,4.410704042522583,0.5,49052.76,1.0327026579912753,-453433.02282993536,0.0003901346657754355,5.654717894116617,217.7043086828479,200.00000000000003,3727593.7203149395,0.755721704716559,0.24999999999999997,0.1251539130996442,0.0007112,0.85,6.0,200.0,9233287.863033494,69.8364405424082,71.61841710840676
200.00000000000003,5179474.6792312125,0.7765899858740176,4.512287101159545,0.5,49052.76,1.0327055875308826,-631219.8117243012,0.0003901377633832246,7.881475178351149,217.42673382441237,200.00000000000003,5179474.679231215,1.0520330195405019,0.24999999999999994,0.12515391205372706,0.0007112,0.85,6.0,200.0,9364713.659848433,69.83632283608804,71.59421448403583
200.00000000000003,7196856.730011513,0.7945548831569865,4.654256661180958,0.5,49052.76,1.0327098112449766,-879370.935591846,0.00039014229830158954,10.998976444491062,217.04162996476524,200.00000000000003,7196856.730011514,1.4656182259864101,0.24999999999999994,0.12515391058811134,0.0007112,0.85,6.0,200.0,9548540.762829235,69.83615789668342,71.56064807488643
200.00000000000003,,,,,,,,,,,,,,,,,,,,,,
